059 0.16	 0.14	 0.16	 0.16	 0.16	 0.16	 0.16	 0.16	 0.16	 0.16	 0.16	 0.16	 alley_2/frame_0011.png
060 0.19	 0.18	 0.19	 0.19	 0.19	 0.19	 0.19	 0.19	 0.19	 0.19	 0.19	 0.19	 alley_2/frame_0012.png
061 0.21	 0.22	 0.21	 0.21	 0.21	 0.21	 0.21	 0.21	 0.21	 0.21	 0.21	 0.21	 alley_2/frame_0013.png
062 0.23	 0.27	 0.23	 0.23	 0.23	 0.23	 0.23	 0.23	 0.23	 0.23	 0.23	 0.23	 alley_2/frame_0014.png
063 0.24	 0.27	 0.25	 0.25	 0.24	 0.24	 0.24	 0.24	 0.24	 0.24	 0.24	 0.24	 alley_2/frame_0015.png
064 0.26	 0.26	 0.26	 0.26	 0.26	 0.26	 0.26	 0.26	 0.26	 0.26	 0.26	 0.26	 alley_2/frame_0016.png
065 0.24	 0.24	 0.24	 0.24	 0.24	 0.24	 0.24	 0.24	 0.24	 0.24	 0.24	 0.24	 alley_2/frame_0017.png
066 0.19	 0.19	 0.19	 0.19	 0.19	 0.19	 0.19	 0.19	 0.19	 0.19	 0.19	 0.19	 alley_2/frame_0018.png
067 0.24	 0.22	 0.24	 0.24	 0.24	 0.24	 0.24	 0.24	 0.24	 0.24	 0.24	 0.24	 alley_2/frame_0019.png
068 0.27	 0.30	 0.27	 0.27	 0.27	 0.27	 0.27	 0.27	 0.27	 0.27	 0.27	 0.27	 alley_2/frame_0020.png
069 0.19	 0.19	 0.19	 0.19	 0.19	 0.19	 0.19	 0.19	 0.19	 0.19	 0.19	 0.19	 alley_2/frame_0021.png
070 0.17	 0.21	 0.17	 0.17	 0.17	 0.17	 0.17	 0.17	 0.17	 0.17	 0.17	 0.17	 alley_2/frame_0022.png
071 0.20	 0.21	 0.22	 0.20	 0.20	 0.20	 0.20	 0.20	 0.20	 0.20	 0.20	 0.20	 alley_2/frame_0023.png
072 0.19	 0.20	 0.18	 0.19	 0.19	 0.19	 0.19	 0.19	 0.19	 0.19	 0.19	 0.19	 alley_2/frame_0024.png
073 0.18	 0.21	 0.21	 0.18	 0.18	 0.18	 0.18	 0.18	 0.18	 0.18	 0.18	 0.18	 alley_2/frame_0025.png
074 0.30	 0.30	 0.30	 0.30	 0.30	 0.30	 0.30	 0.30	 0.30	 0.30	 0.30	 0.30	 alley_2/frame_0026.png
075 0.26	 0.29	 0.29	 0.26	 0.26	 0.26	 0.26	 0.26	 0.26	 0.26	 0.26	 0.26	 alley_2/frame_0027.png
076 0.15	 0.17	 0.17	 0.15	 0.15	 0.15	 0.15	 0.15	 0.15	 0.15	 0.15	 0.15	 alley_2/frame_0028.png
077 0.20	 0.21	 0.20	 0.20	 0.20	 0.20	 0.20	 0.20	 0.20	 0.20	 0.20	 0.20	 alley_2/frame_0029.png
078 0.17	 0.22	 0.18	 0.17	 0.17	 0.17	 0.17	 0.17	 0.17	 0.17	 0.17	 0.17	 alley_2/frame_0030.png
079 0.25	 0.27	 0.29	 0.27	 0.25	 0.25	 0.25	 0.25	 0.25	 0.25	 0.25	 0.25	 alley_2/frame_0031.png
080 0.30	 0.26	 0.30	 0.30	 0.30	 0.30	 0.30	 0.30	 0.30	 0.30	 0.30	 0.30	 alley_2/frame_0032.png
081 0.26	 0.27	 0.26	 0.26	 0.25	 0.26	 0.26	 0.26	 0.26	 0.26	 0.26	 0.26	 alley_2/frame_0033.png
082 0.27	 0.29	 0.27	 0.27	 0.27	 0.27	 0.27	 0.27	 0.27	 0.27	 0.27	 0.27	 alley_2/frame_0034.png
083 0.27	 0.27	 0.27	 0.28	 0.27	 0.27	 0.27	 0.27	 0.27	 0.27	 0.27	 0.27	 alley_2/frame_0035.png
084 0.28	 0.30	 0.30	 0.28	 0.28	 0.28	 0.28	 0.28	 0.28	 0.28	 0.28	 0.28	 alley_2/frame_0036.png
085 0.26	 0.26	 0.26	 0.26	 0.26	 0.26	 0.26	 0.26	 0.26	 0.26	 0.26	 0.26	 alley_2/frame_0037.png
086 0.20	 0.20	 0.20	 0.20	 0.20	 0.20	 0.20	 0.20	 0.20	 0.20	 0.20	 0.20	 alley_2/frame_0038.png
087 0.17	 0.17	 0.17	 0.17	 0.17	 0.17	 0.17	 0.17	 0.17	 0.17	 0.17	 0.17	 alley_2/frame_0039.png
088 0.16	 0.16	 0.17	 0.16	 0.16	 0.16	 0.16	 0.16	 0.16	 0.16	 0.16	 0.16	 alley_2/frame_0040.png
089 0.16	 0.16	 0.16	 0.16	 0.16	 0.16	 0.16	 0.16	 0.16	 0.16	 0.16	 0.16	 alley_2/frame_0041.png
090 0.15	 0.16	 0.15	 0.15	 0.15	 0.15	 0.15	 0.15	 0.15	 0.15	 0.15	 0.15	 alley_2/frame_0042.png
091 0.20	 0.23	 0.23	 0.20	 0.20	 0.20	 0.20	 0.20	 0.20	 0.20	 0.20	 0.20	 alley_2/frame_0043.png
092 0.27	 0.27	 0.27	 0.27	 0.27	 0.27	 0.27	 0.27	 0.27	 0.27	 0.27	 0.27	 alley_2/frame_0044.png
093 0.27	 0.32	 0.27	 0.27	 0.27	 0.27	 0.27	 0.27	 0.27	 0.27	 0.27	 0.27	 alley_2/frame_0045.png
094 0.21	 0.20	 0.22	 0.21	 0.21	 0.21	 0.21	 0.21	 0.21	 0.21	 0.21	 0.21	 alley_2/frame_0046.png
095 0.28	 0.28	 0.28	 0.28	 0.28	 0.28	 0.28	 0.28	 0.28	 0.28	 0.28	 0.28	 alley_2/frame_0047.png
096 0.24	 0.24	 0.24	 0.24	 0.24	 0.24	 0.24	 0.24	 0.24	 0.24	 0.24	 0.24	 alley_2/frame_0048.png
097 0.19	 0.19	 0.19	 0.19	 0.19	 0.19	 0.19	 0.19	 0.19	 0.19	 0.19	 0.19	 alley_2/frame_0049.png
098 8.54	 7.31	 7.47	 7.59	 8.28	 8.49	 8.55	 8.54	 8.54	 8.54	 8.54	 8.54	 ambush_2/frame_0001.png
099 9.28	 10.65	 10.81	 9.28	 9.28	 9.28	 9.28	 9.28	 9.28	 9.28	 9.28	 9.28	 ambush_2/frame_0002.png
100 12.58	 13.21	 12.89	 12.71	 12.71	 12.58	 12.58	 12.58	 12.58	 12.58	 12.58	 12.58	 ambush_2/frame_0003.png
101 9.41	 11.53	 11.10	 10.79	 9.41	 9.41	 9.41	 9.41	 9.41	 9.41	 9.41	 9.41	 ambush_2/frame_0004.png
102 12.82	 11.29	 12.51	 12.84	 12.83	 12.82	 12.82	 12.82	 12.82	 12.82	 12.82	 12.82	 ambush_2/frame_0005.png
103 18.13	 19.18	 17.77	 17.67	 17.62	 18.20	 18.21	 18.21	 18.16	 18.13	 18.13	 18.13	 ambush_2/frame_0006.png
104 11.57	 9.88	 11.94	 11.57	 11.57	 11.57	 11.57	 11.57	 11.57	 11.57	 11.57	 11.57	 ambush_2/frame_0007.png
105 7.97	 7.80	 7.97	 7.97	 7.97	 7.97	 7.97	 7.97	 7.97	 7.97	 7.97	 7.97	 ambush_2/frame_0008.png
106 11.76	 11.33	 11.67	 11.76	 11.76	 11.76	 11.76	 11.76	 11.76	 11.76	 11.76	 11.76	 ambush_2/frame_0009.png
107 22.34	 29.02	 37.65	 20.34	 20.15	 21.55	 21.76	 22.29	 22.17	 22.34	 22.34	 22.34	 ambush_2/frame_0010.png
108 23.23	 33.17	 33.56	 24.72	 23.23	 23.23	 23.23	 23.23	 23.23	 23.23	 23.23	 23.23	 ambush_2/frame_0011.png
109 32.87	 81.04	 30.55	 33.04	 32.86	 32.97	 32.89	 32.87	 32.87	 32.87	 32.87	 32.87	 ambush_2/frame_0012.png
110 50.69	 62.37	 49.27	 50.69	 50.69	 50.69	 50.69	 50.69	 50.69	 50.69	 50.69	 50.69	 ambush_2/frame_0013.png
111 65.12	 67.69	 66.83	 65.12	 65.12	 65.12	 65.12	 65.12	 65.12	 65.12	 65.12	 65.12	 ambush_2/frame_0014.png
112 64.66	 64.74	 64.49	 64.48	 64.64	 64.66	 64.66	 64.66	 64.66	 64.66	 64.66	 64.66	 ambush_2/frame_0015.png
113 9.71	 11.06	 9.88	 9.83	 9.71	 9.71	 9.71	 9.71	 9.71	 9.71	 9.71	 9.71	 ambush_2/frame_0016.png
114 4.42	 4.26	 3.75	 3.98	 4.42	 4.42	 4.42	 4.42	 4.42	 4.42	 4.42	 4.42	 ambush_2/frame_0017.png
115 2.96	 4.78	 4.78	 3.52	 3.53	 3.51	 2.96	 2.96	 2.96	 2.96	 2.96	 2.96	 ambush_2/frame_0018.png
116 3.83	 4.87	 3.59	 3.83	 3.83	 3.83	 3.83	 3.83	 3.83	 3.83	 3.83	 3.83	 ambush_2/frame_0019.png
117 6.87	 7.06	 7.23	 7.06	 6.85	 6.87	 6.87	 6.87	 6.87	 6.87	 6.87	 6.87	 ambush_2/frame_0020.png
118 5.60	 5.60	 5.60	 5.60	 5.60	 5.60	 5.60	 5.60	 5.60	 5.60	 5.60	 5.60	 ambush_4/frame_0001.png
119 5.06	 6.45	 5.06	 5.06	 5.06	 5.06	 5.06	 5.06	 5.06	 5.06	 5.06	 5.06	 ambush_4/frame_0002.png
120 7.92	 7.92	 7.92	 7.92	 7.92	 7.92	 7.92	 7.92	 7.92	 7.92	 7.92	 7.92	 ambush_4/frame_0003.png
121 77.43	 64.76	 78.64	 77.63	 77.68	 77.81	 77.79	 77.88	 77.59	 77.43	 77.43	 77.43	 ambush_4/frame_0004.png
122 91.35	 91.24	 91.35	 91.35	 91.35	 91.35	 91.35	 91.35	 91.35	 91.35	 91.35	 91.35	 ambush_4/frame_0005.png
123 43.55	 35.38	 43.29	 43.55	 43.55	 43.55	 43.55	 43.55	 43.55	 43.55	 43.55	 43.55	 ambush_4/frame_0006.png
124 59.57	 52.78	 51.27	 59.56	 59.57	 59.57	 59.57	 59.57	 59.57	 59.57	 59.57	 59.57	 ambush_4/frame_0007.png
125 36.98	 39.58	 37.13	 37.57	 37.43	 36.98	 36.98	 36.98	 36.98	 36.98	 36.98	 36.98	 ambush_4/frame_0008.png
126 20.85	 25.30	 24.89	 22.69	 20.85	 20.77	 20.85	 20.85	 20.85	 20.85	 20.85	 20.85	 ambush_4/frame_0009.png
127 22.51	 22.74	 21.92	 22.37	 22.13	 22.43	 22.51	 22.51	 22.51	 22.51	 22.51	 22.51	 ambush_4/frame_0010.png
128 12.99	 13.94	 13.94	 13.52	 13.61	 13.35	 11.83	 13.02	 12.99	 12.99	 12.99	 12.99	 ambush_4/frame_0011.png
129 14.03	 14.40	 13.87	 13.82	 14.03	 14.03	 14.03	 14.03	 14.03	 14.03	 14.03	 14.03	 ambush_4/frame_0012.png
130 12.10	 14.44	 11.81	 11.92	 11.64	 11.70	 12.05	 12.10	 12.10	 12.10	 12.10	 12.10	 ambush_4/frame_0013.png
131 6.39	 7.07	 6.00	 6.02	 6.29	 6.39	 6.39	 6.39	 6.39	 6.39	 6.39	 6.39	 ambush_4/frame_0014.png
132 6.44	 6.30	 6.35	 6.42	 6.44	 6.44	 6.44	 6.44	 6.44	 6.44	 6.44	 6.44	 ambush_4/frame_0015.png
133 10.10	 8.97	 9.30	 9.28	 9.27	 9.31	 9.66	 10.01	 10.01	 10.10	 10.10	 10.10	 ambush_4/frame_0016.png
134 9.39	 8.69	 8.23	 8.52	 8.55	 9.36	 9.39	 9.39	 9.39	 9.39	 9.39	 9.39	 ambush_4/frame_0017.png
135 6.63	 5.71	 6.26	 6.26	 6.24	 6.29	 6.28	 6.43	 6.34	 6.39	 6.43	 6.63	 ambush_4/frame_0018.png
136 4.69	 5.54	 5.01	 5.06	 5.05	 4.42	 4.60	 4.60	 4.69	 4.69	 4.69	 4.69	 ambush_4/frame_0019.png
137 3.96	 4.71	 4.19	 3.94	 3.96	 3.96	 3.96	 3.96	 3.96	 3.96	 3.96	 3.96	 ambush_4/frame_0020.png
138 5.24	 5.45	 5.24	 5.24	 5.24	 5.24	 5.24	 5.24	 5.24	 5.24	 5.24	 5.24	 ambush_4/frame_0021.png
139 2.79	 3.15	 2.82	 2.79	 2.79	 2.79	 2.79	 2.79	 2.79	 2.79	 2.79	 2.79	 ambush_4/frame_0022.png
140 5.15	 4.46	 5.30	 5.24	 5.15	 5.15	 5.15	 5.15	 5.15	 5.15	 5.15	 5.15	 ambush_4/frame_0023.png
141 3.58	 3.68	 3.64	 3.58	 3.58	 3.58	 3.58	 3.58	 3.58	 3.58	 3.58	 3.58	 ambush_4/frame_0024.png
142 2.71	 3.88	 3.34	 2.60	 2.82	 2.74	 2.70	 2.71	 2.71	 2.71	 2.71	 2.71	 ambush_4/frame_0025.png
143 7.89	 11.32	 8.01	 7.89	 7.89	 7.89	 7.89	 7.89	 7.89	 7.89	 7.89	 7.89	 ambush_4/frame_0026.png
144 22.22	 23.78	 22.82	 22.36	 22.22	 22.22	 22.22	 22.22	 22.22	 22.22	 22.22	 22.22	 ambush_4/frame_0027.png
145 25.58	 25.38	 26.03	 25.57	 25.59	 25.58	 25.58	 25.58	 25.58	 25.58	 25.58	 25.58	 ambush_4/frame_0028.png
146 22.45	 23.18	 22.67	 22.37	 22.45	 22.45	 22.45	 22.45	 22.45	 22.45	 22.45	 22.45	 ambush_4/frame_0029.png
147 14.76	 14.65	 14.86	 14.54	 14.76	 14.76	 14.76	 14.76	 14.76	 14.76	 14.76	 14.76	 ambush_4/frame_0030.png
148 7.69	 7.06	 7.65	 7.69	 7.69	 7.69	 7.69	 7.69	 7.69	 7.69	 7.69	 7.69	 ambush_4/frame_0031.png
149 4.24	 7.01	 4.55	 4.25	 4.24	 4.24	 4.24	 4.24	 4.24	 4.24	 4.24	 4.24	 ambush_4/frame_0032.png
150 1.39	 1.90	 1.46	 1.38	 1.39	 1.37	 1.40	 1.41	 1.39	 1.39	 1.39	 1.39	 ambush_5/frame_0001.png
151 1.48	 1.54	 1.50	 1.48	 1.48	 1.48	 1.48	 1.48	 1.48	 1.48	 1.48	 1.48	 ambush_5/frame_0002.png
152 1.18	 1.81	 1.26	 1.22	 1.18	 1.16	 1.18	 1.18	 1.18	 1.18	 1.18	 1.18	 ambush_5/frame_0003.png
153 0.87	 1.12	 1.04	 0.87	 0.87	 0.87	 0.87	 0.87	 0.87	 0.87	 0.87	 0.87	 ambush_5/frame_0004.png
154 0.65	 0.65	 0.64	 0.64	 0.64	 0.65	 0.65	 0.65	 0.65	 0.65	 0.65	 0.65	 ambush_5/frame_0005.png
155 0.68	 0.75	 0.76	 0.68	 0.68	 0.68	 0.68	 0.68	 0.68	 0.68	 0.68	 0.68	 ambush_5/frame_0006.png
156 0.78	 0.94	 0.81	 0.79	 0.78	 0.78	 0.78	 0.78	 0.78	 0.78	 0.78	 0.78	 ambush_5/frame_0007.png
157 0.74	 1.16	 0.78	 0.74	 0.74	 0.74	 0.74	 0.74	 0.74	 0.74	 0.74	 0.74	 ambush_5/frame_0008.png
158 0.86	 0.94	 0.87	 0.86	 0.86	 0.86	 0.86	 0.86	 0.86	 0.86	 0.86	 0.86	 ambush_5/frame_0009.png
159 1.32	 0.89	 1.34	 1.34	 1.33	 1.31	 1.32	 1.32	 1.32	 1.32	 1.32	 1.32	 ambush_5/frame_0010.png
160 1.76	 1.82	 1.72	 1.77	 1.76	 1.76	 1.76	 1.76	 1.76	 1.76	 1.76	 1.76	 ambush_5/frame_0011.png
161 1.09	 1.04	 1.08	 1.07	 1.08	 1.08	 1.09	 1.09	 1.09	 1.09	 1.09	 1.09	 ambush_5/frame_0012.png
162 1.66	 1.21	 1.64	 1.63	 1.66	 1.66	 1.66	 1.66	 1.66	 1.66	 1.66	 1.66	 ambush_5/frame_0013.png
163 1.93	 1.82	 1.75	 1.82	 1.92	 1.93	 1.93	 1.93	 1.93	 1.93	 1.93	 1.93	 ambush_5/frame_0014.png
164 1.56	 1.70	 1.39	 1.56	 1.56	 1.56	 1.56	 1.56	 1.56	 1.56	 1.56	 1.56	 ambush_5/frame_0015.png
165 1.32	 1.04	 1.18	 1.21	 1.22	 1.29	 1.30	 1.32	 1.32	 1.32	 1.32	 1.32	 ambush_5/frame_0016.png
166 1.50	 1.17	 1.43	 1.48	 1.49	 1.50	 1.51	 1.52	 1.50	 1.50	 1.50	 1.50	 ambush_5/frame_0017.png
167 1.64	 1.51	 1.46	 1.55	 1.65	 1.73	 1.67	 1.65	 1.64	 1.64	 1.64	 1.64	 ambush_5/frame_0018.png
168 1.87	 1.64	 1.49	 1.73	 1.74	 1.86	 1.87	 1.87	 1.87	 1.87	 1.87	 1.87	 ambush_5/frame_0019.png
169 1.93	 1.83	 1.83	 1.83	 1.85	 1.93	 1.93	 1.93	 1.93	 1.93	 1.93	 1.93	 ambush_5/frame_0020.png
170 2.21	 2.03	 2.12	 2.17	 2.21	 2.21	 2.21	 2.21	 2.21	 2.21	 2.21	 2.21	 ambush_5/frame_0021.png
171 2.52	 2.70	 2.66	 2.36	 2.50	 2.51	 2.52	 2.52	 2.52	 2.52	 2.52	 2.52	 ambush_5/frame_0022.png
172 3.83	 5.11	 4.39	 3.83	 3.77	 3.81	 3.83	 3.83	 3.83	 3.83	 3.83	 3.83	 ambush_5/frame_0023.png
173 1.96	 2.29	 2.24	 2.23	 1.96	 1.96	 1.96	 1.96	 1.96	 1.96	 1.96	 1.96	 ambush_5/frame_0024.png
174 1.40	 1.13	 1.10	 1.40	 1.39	 1.38	 1.39	 1.40	 1.40	 1.40	 1.40	 1.40	 ambush_5/frame_0025.png
175 1.54	 1.73	 1.82	 1.64	 1.60	 1.60	 1.54	 1.54	 1.54	 1.54	 1.54	 1.54	 ambush_5/frame_0026.png
176 2.12	 1.63	 1.92	 1.97	 1.98	 2.12	 2.12	 2.12	 2.12	 2.12	 2.12	 2.12	 ambush_5/frame_0027.png
177 3.29	 3.39	 3.34	 3.32	 3.31	 3.30	 3.30	 3.29	 3.29	 3.29	 3.29	 3.29	 ambush_5/frame_0028.png
178 3.54	 5.87	 3.95	 3.45	 3.62	 3.55	 3.55	 3.54	 3.54	 3.54	 3.54	 3.54	 ambush_5/frame_0029.png
179 5.70	 6.12	 5.89	 5.72	 5.69	 5.70	 5.70	 5.70	 5.70	 5.70	 5.70	 5.70	 ambush_5/frame_0030.png
180 9.66	 10.72	 9.49	 9.50	 9.63	 9.66	 9.66	 9.66	 9.66	 9.66	 9.66	 9.66	 ambush_5/frame_0031.png
181 7.47	 8.64	 8.20	 7.50	 7.47	 7.47	 7.47	 7.47	 7.47	 7.47	 7.47	 7.47	 ambush_5/frame_0032.png
182 7.99	 7.71	 7.76	 7.69	 7.81	 7.82	 7.96	 7.99	 7.99	 7.99	 7.99	 7.99	 ambush_5/frame_0033.png
183 8.94	 9.01	 8.94	 8.94	 8.94	 8.94	 8.94	 8.94	 8.94	 8.94	 8.94	 8.94	 ambush_5/frame_0034.png
184 11.93	 21.24	 20.82	 11.89	 11.93	 11.93	 11.93	 11.93	 11.93	 11.93	 11.93	 11.93	 ambush_5/frame_0035.png
